# ---------------------------------- WARNING ----------------------------------------
# Some of the data that you have obtained from this U.S. Geological Survey database
# may not have received Director's approval. Any such data values are qualified
# as provisional and are subject to revision. Provisional data are released on the
# condition that neither the USGS nor the United States Government may be held liable
# for any damages resulting from its use.
#
# Additional info: https://help.waterdata.usgs.gov/policies/provisional-data-statement
#
# File-format description:  https://help.waterdata.usgs.gov/faq/about-tab-delimited-output
# Automated-retrieval info: https://help.waterdata.usgs.gov/faq/automated-retrievals
#
# Contact:   gs-w_support_nwisweb@usgs.gov
# retrieved: 2020-10-07 23:20:55 EDT       (nadww02)
#
# Data for the following 1 site(s) are contained in this file
#    USGS 02336240 S.F. PEACHTREE CREEK JOHNSON RD, NEAR ATLANTA, GA
# -----------------------------------------------------------------------------------
#
# Data provided for site 02336240
#            TS   parameter     Description
#         39623       00065     Gage height, feet
#         39624       00060     Discharge, cubic feet per second
#         39626       00010     Temperature, water, degrees Celsius
#         39627       00095     Specific conductance, water, unfiltered, microsiemens per centimeter at 25 degrees Celsius
#         39628       00300     Dissolved oxygen, water, unfiltered, milligrams per liter
#         39629       00400     pH, water, unfiltered, field, standard units
#         39630       63680     Turbidity, water, unfiltered, monochrome near infra-red LED light, 780-900 nm, detection angle 90 +-2.5 degrees, formazin nephelometric units (FNU)
#
# Data-value qualification codes included in this output:
#        
#     A  Approved for publication -- Processing and review completed.
#     P  Provisional data subject to revision.
#     e  Value has been estimated.
# 
agency_cd	site_no	datetime	tz_cd	39623_00065	39623_00065_cd	39624_00060	39624_00060_cd	39626_00010	39626_00010_cd	39627_00095	39627_00095_cd	39628_00300	39628_00300_cd	39629_00400	39629_00400_cd	39630_63680	39630_63680_cd
USGS	02336240	2020-07-30 03:00	EDT	4.93	P	193	P	25.2	A	33	A			6.7	A	86.4	A
USGS	02336240	2020-07-30 03:15	EDT	4.86	P	178	P	25.2	A	33	A			6.8	A	66.3	A
USGS	02336240	2020-07-30 03:30	EDT	4.78	P	163	P	25.2	A	35	A			6.8	A	77.1	A
USGS	02336240	2020-07-30 03:45	EDT	4.68	P	144	P	25.2	A	35	A			6.8	A	60.9	A
USGS	02336240	2020-07-30 04:00	EDT	4.58	P	127	P	25.2	A	37	A			6.8	A	69.7	A
USGS	02336240	2020-07-30 04:15	EDT	4.50	P	115	P	25.1	A	40	A			6.7	A	89.7	A
USGS	02336240	2020-07-30 04:30	EDT	4.43	P	104	P	25.0	A	43	A			6.7	A	74.5	A
USGS	02336240	2020-07-30 04:45	EDT	4.36	P	93.6	P	25.0	A	50	A			6.7	A	66.1	A
USGS	02336240	2020-07-30 05:00	EDT	4.31	P	85.8	P	25.0	A	51	A			6.7	A	69.4	A
USGS	02336240	2020-07-30 05:15	EDT	4.25	P	77.1	P	25.0	A	44	A			6.7	A	57.0	A
USGS	02336240	2020-07-30 05:30	EDT	4.21	P	71.7	P	25.0	A	51	A			6.7	A	54.0	A
USGS	02336240	2020-07-30 05:45	EDT	4.16	P	65.3	P	25.0	A	53	A	7.2	A	6.7	A	51.5	A
USGS	02336240	2020-07-30 06:00	EDT	4.13	P	61.6	P	25.0	A	58	A	7.5	A	6.7	A	58.0	A
USGS	02336240	2020-07-30 06:15	EDT	4.10	P	58.1	P	25.0	A	61	A	7.7	A	6.7	A	46.5	A
USGS	02336240	2020-07-30 06:30	EDT	4.06	P	53.7	P	24.9	A	59	A	7.7	A	6.7	A	40.6	A
USGS	02336240	2020-07-30 06:45	EDT	4.03	P	50.5	P	24.9	A	60	A	7.7	A	6.7	A		
USGS	02336240	2020-07-30 07:00	EDT	4.01	P	48.4	P	24.9	A	61	A	7.6	A	6.7	A		
USGS	02336240	2020-07-30 07:15	EDT	3.98	P	45.5	P	24.9	A	61	A	7.7	A	6.7	A		
USGS	02336240	2020-07-30 07:30	EDT	3.96	P	43.6	P	24.9	A	62	A	7.6	A	6.7	A		
USGS	02336240	2020-07-30 07:45	EDT	3.95	P	42.7	P	24.8	A	60	A	7.7	A	6.7	A		
USGS	02336240	2020-07-30 08:00	EDT	3.93	P	40.8	P	24.8	A	60	A	7.7	A	6.7	A		
USGS	02336240	2020-07-30 08:15	EDT	3.91	P	39.1	P	24.8	A	62	A	7.6	A	6.7	A		
USGS	02336240	2020-07-30 08:30	EDT	3.90	P	38.2	P	24.8	A	66	A	7.5	A	6.7	A		
USGS	02336240	2020-07-30 08:45	EDT	3.88	P	36.5	P	24.8	A	62	A	7.5	A	6.7	A		
USGS	02336240	2020-07-30 09:00	EDT	3.87	P	35.7	P	24.9	A	65	A	7.6	A	6.7	A		
USGS	02336240	2020-07-30 09:15	EDT	3.86	P	34.9	P	24.9	A	65	A	7.4	A	6.7	A		
USGS	02336240	2020-07-30 09:30	EDT	3.84	P	33.3	P	24.9	A	62	A	7.6	A	6.7	A		
USGS	02336240	2020-07-30 09:45	EDT	3.83	P	32.6	P	24.9	A	66	A	7.5	A	6.7	A		
USGS	02336240	2020-07-30 10:00	EDT	3.82	P	31.8	P	24.9	A			7.4	A	6.7	A		
USGS	02336240	2020-07-30 10:15	EDT	3.81	P	31.1	P	25.0	A	65	A	7.4	A	6.7	A		
USGS	02336240	2020-07-30 10:30	EDT	3.80	P	30.3	P	25.0	A	61	A	7.5	A	6.7	A		
USGS	02336240	2020-07-30 10:45	EDT	3.79	P	29.6	P	25.0	A	66	A	7.4	A	6.7	A		
USGS	02336240	2020-07-30 11:00	EDT	3.79	P	29.6	P	25.0	A	63	A	7.5	A	6.7	A		
USGS	02336240	2020-07-30 11:15	EDT	3.78	P	28.9	P	25.0	A			7.5	A	6.7	A		
USGS	02336240	2020-07-30 11:30	EDT	3.77	P	28.2	P	25.0	A			7.4	A	6.7	A		
USGS	02336240	2020-07-30 11:45	EDT	3.76	P	27.5	P	25.1	A	67	A	7.6	A	6.7	A		
USGS	02336240	2020-07-30 12:00	EDT	3.75	P	26.9	P	25.1	A	67	A	7.6	A	6.7	A		
USGS	02336240	2020-07-30 12:15	EDT	3.75	P	26.9	P	25.2	A			7.5	A	6.8	A		
USGS	02336240	2020-07-30 12:30	EDT	3.74	P	26.2	P	25.2	A	66	A	7.6	A	6.8	A		
USGS	02336240	2020-07-30 12:45	EDT	3.74	P	26.2	P	25.3	A	67	A	7.6	A	6.8	A		
USGS	02336240	2020-07-30 13:00	EDT	3.73	P	25.6	P	25.4	A	67	A	7.6	A	6.8	A		
USGS	02336240	2020-07-30 13:15	EDT	3.73	P	25.6	P	25.5	A	67	A	7.6	A	6.8	A		
USGS	02336240	2020-07-30 13:30	EDT	3.72	P	24.9	P	25.7	A	66	A	7.7	A	6.8	A		
USGS	02336240	2020-07-30 13:45	EDT	3.71	P	24.3	P	25.8	A			7.7	A	6.8	A		
USGS	02336240	2020-07-30 14:00	EDT	3.71	P	24.3	P	26.0	A	71	A	7.6	A	6.8	A		
USGS	02336240	2020-07-30 14:15	EDT	3.70	P	23.7	P	26.0	A	71	A	7.4	A	6.8	A		
USGS	02336240	2020-07-30 14:30	EDT	3.70	P	23.7	P	26.0	A	65	A	7.4	A	6.8	A		
USGS	02336240	2020-07-30 14:45	EDT	3.70	P	23.7	P	26.0	A	70	A	7.3	A	6.8	A		
USGS	02336240	2020-07-30 15:00	EDT	3.70	P	23.7	P	26.1	A			7.4	A	6.8	A		
USGS	02336240	2020-07-30 15:15	EDT	3.69	P	23.1	P	26.2	A			7.4	A	6.8	A		
USGS	02336240	2020-07-30 15:30	EDT	3.68	P	22.5	P	26.3	A			7.3	A	6.8	A		
USGS	02336240	2020-07-30 15:45	EDT	3.68	P	22.5	P	26.4	A			7.5	A	6.8	A		
USGS	02336240	2020-07-30 16:00	EDT	3.68	P	22.5	P	26.4	A	72	A	7.3	A	6.8	A		
USGS	02336240	2020-07-30 16:15	EDT	3.67	P	21.9	P	26.5	A	72	A	7.6	A	6.8	A		
USGS	02336240	2020-07-30 16:30	EDT	3.67	P	21.9	P	26.5	A	71	A	7.5	A	6.8	A		
USGS	02336240	2020-07-30 16:45	EDT	3.67	P	21.9	P	26.5	A			7.5	A	6.8	A		
USGS	02336240	2020-07-30 17:00	EDT	3.66	P	21.3	P	26.5	A	73	A	7.4	A	6.8	A		
USGS	02336240	2020-07-30 17:15	EDT	3.66	P	21.3	P	26.5	A	72	A	7.5	A	6.8	A		
USGS	02336240	2020-07-30 17:30	EDT	3.66	P	21.3	P	26.4	A			7.5	A	6.8	A		
USGS	02336240	2020-07-30 17:45	EDT	3.65	P	20.8	P	26.4	A	75	A	7.5	A	6.8	A		
USGS	02336240	2020-07-30 18:00	EDT	3.65	P	20.8	P	26.3	A			7.5	A	6.8	A		
USGS	02336240	2020-07-30 18:15	EDT	3.65	P	20.8	P	26.3	A	74	A	7.3	A	6.8	A		
USGS	02336240	2020-07-30 18:30	EDT	3.65	P	20.8	P	26.3	A	74	A	7.4	A	6.8	A		
USGS	02336240	2020-07-30 18:45	EDT	3.65	P	20.8	P	26.3	A	73	A	7.5	A	6.8	A		
USGS	02336240	2020-07-30 19:00	EDT	3.64	P	20.2	P	26.3	A	74	A	7.5	A	6.8	A		
USGS	02336240	2020-07-30 19:15	EDT	3.64	P	20.2	P	26.2	A			7.5	A	6.8	A		
USGS	02336240	2020-07-30 19:30	EDT	3.64	P	20.2	P	26.2	A	74	A	7.3	A	6.8	A		
USGS	02336240	2020-07-30 19:45	EDT	3.64	P	20.2	P	26.1	A	74	A	7.4	A	6.8	A		
USGS	02336240	2020-07-30 20:00	EDT	3.64	P	20.2	P	26.1	A	74	A	7.2	A	6.8	A		
USGS	02336240	2020-07-30 20:15	EDT	3.64	P	20.2	P	26.0	A			7.3	A	6.8	A		
USGS	02336240	2020-07-30 20:30	EDT	3.63	P	19.7	P	26.0	A	74	A	7.3	A	6.8	A		
USGS	02336240	2020-07-30 20:45	EDT	3.63	P	19.7	P	25.9	A	73	A	7.2	A	6.8	A		
USGS	02336240	2020-07-30 21:00	EDT	3.63	P	19.7	P	25.9	A	78	A	7.2	A	6.8	A		
USGS	02336240	2020-07-30 21:15	EDT	3.62	P	19.1	P	25.8	A	78	A	7.2	A	6.8	A		
USGS	02336240	2020-07-30 21:30	EDT	3.63	P	19.7	P	25.8	A	76	A	7.2	A	6.8	A		
USGS	02336240	2020-07-30 21:45	EDT	3.62	P	19.1	P	25.8	A	83	A	7.3	A	6.8	A		
USGS	02336240	2020-07-30 22:00	EDT	3.62	P	19.1	P	25.7	A			7.2	A	6.8	A		
USGS	02336240	2020-07-30 22:15	EDT	3.62	P	19.1	P	25.7	A			7.2	A	6.8	A		
USGS	02336240	2020-07-30 22:30	EDT	3.62	P	19.1	P	25.7	A	81	A	7.0	A	6.8	A		
USGS	02336240	2020-07-30 22:45	EDT	3.61	P	18.6	P	25.6	A	82	A	7.2	A	6.8	A		
USGS	02336240	2020-07-30 23:00	EDT	3.61	P	18.6	P	25.6	A	78	A	7.1	A	6.8	A		
USGS	02336240	2020-07-30 23:15	EDT	3.61	P	18.6	P	25.6	A	81	A	7.1	A	6.8	A		
USGS	02336240	2020-07-30 23:30	EDT	3.61	P	18.6	P	25.6	A			7.2	A	6.8	A		
USGS	02336240	2020-07-30 23:45	EDT	3.61	P	18.6	P	25.5	A	82	A	7.0	A	6.8	A		
USGS	02336240	2020-07-31 00:00	EDT	3.61	P	18.6	P	25.5	A	81	A	7.1	A	6.8	A		
USGS	02336240	2020-07-31 00:15	EDT	3.60	P	18.1	P	25.5	A	87	A	7.1	A	6.8	A		
USGS	02336240	2020-07-31 00:30	EDT	3.60	P	18.1	P	25.5	A	86	A	7.1	A	6.8	A		
USGS	02336240	2020-07-31 00:45	EDT	3.60	P	18.1	P	25.4	A			7.0	A	6.8	A		
USGS	02336240	2020-07-31 01:00	EDT	3.60	P	18.1	P	25.4	A	81	A	7.1	A	6.8	A		
USGS	02336240	2020-07-31 01:15	EDT	3.60	P	18.1	P	25.4	A	85	A	7.0	A	6.8	A		
USGS	02336240	2020-07-31 01:30	EDT	3.60	P	18.1	P	25.4	A	83	A	6.9	A	6.8	A		
USGS	02336240	2020-07-31 01:45	EDT	3.60	P	18.1	P	25.4	A			6.9	A	6.8	A		
USGS	02336240	2020-07-31 02:00	EDT	3.60	P	18.1	P	25.4	A			7.1	A	6.8	A		
USGS	02336240	2020-07-31 02:15	EDT	3.59	P	17.6	P	25.3	A	84	A	7.1	A	6.8	A		
USGS	02336240	2020-07-31 02:30	EDT	3.59	P	17.6	P	25.3	A	85	A	7.0	A	6.8	A		
USGS	02336240	2020-07-31 02:45	EDT	3.59	P	17.6	P	25.3	A	86	A	7.1	A	6.8	A		
USGS	02336240	2020-07-31 03:00	EDT	3.59	P	17.6	P	25.3	A	86	A	7.3	A	6.8	A		
USGS	02336240	2020-07-31 03:15	EDT	3.59	P	17.6	P	25.3	A			7.0	A	6.8	A		
USGS	02336240	2020-07-31 03:30	EDT	3.58	P	17.1	P	25.2	A	87	A	6.9	A	6.8	A		
USGS	02336240	2020-07-31 03:45	EDT	3.58	P	17.1	P	25.2	A	86	A	7.0	A	6.8	A		
USGS	02336240	2020-07-31 04:00	EDT	3.58	P	17.1	P	25.2	A	89	A	7.0	A	6.8	A		
USGS	02336240	2020-07-31 04:15	EDT	3.58	P	17.1	P	25.2	A			7.1	A	6.8	A		
USGS	02336240	2020-07-31 04:30	EDT	3.58	P	17.1	P	25.2	A	91	A	7.0	A	6.8	A		
USGS	02336240	2020-07-31 04:45	EDT	3.58	P	17.1	P	25.2	A	92	A	7.2	A	6.8	A		
USGS	02336240	2020-07-31 05:00	EDT	3.57	P	16.6	P	25.1	A			6.9	A	6.8	A		
USGS	02336240	2020-07-31 05:15	EDT	3.57	P	16.6	P	25.1	A	89	A	7.2	A	6.8	A		
USGS	02336240	2020-07-31 05:30	EDT	3.57	P	16.6	P	25.1	A			7.0	A	6.8	A		
USGS	02336240	2020-07-31 05:45	EDT	3.57	P	16.6	P	25.1	A	90	A	7.0	A	6.8	A		
USGS	02336240	2020-07-31 06:00	EDT	3.57	P	16.6	P	25.1	A	93	A	7.0	A	6.8	A		
USGS	02336240	2020-07-31 06:15	EDT	3.57	P	16.6	P	25.0	A	96	A	7.0	A	6.8	A		
USGS	02336240	2020-07-31 06:30	EDT	3.57	P	16.6	P	25.0	A	94	A	7.1	A	6.8	A		
USGS	02336240	2020-07-31 06:45	EDT	3.57	P	16.6	P	25.0	A	96	A	7.2	A	6.8	A		
USGS	02336240	2020-07-31 07:00	EDT	3.56	P	16.2	P	25.0	A	94	A	7.0	A	6.8	A		
USGS	02336240	2020-07-31 07:15	EDT	3.57	P	16.6	P	25.0	A	96	A	7.1	A	6.9	A		
USGS	02336240	2020-07-31 07:30	EDT	3.56	P	16.2	P	25.0	A	94	A	7.1	A	6.9	A		
USGS	02336240	2020-07-31 07:45	EDT	3.56	P	16.2	P	24.9	A	94	A	7.1	A	6.9	A		
USGS	02336240	2020-07-31 08:00	EDT	3.56	P	16.2	P	24.9	A	94	A	7.1	A	6.9	A		
USGS	02336240	2020-07-31 08:15	EDT	3.56	P	16.2	P	24.9	A	95	A	7.1	A	6.9	A		
USGS	02336240	2020-07-31 08:30	EDT	3.56	P	16.2	P	24.9	A	97	A	7.1	A	6.9	A		
USGS	02336240	2020-07-31 08:45	EDT	3.56	P	16.2	P	24.9	A			7.1	A	6.9	A		
USGS	02336240	2020-07-31 09:00	EDT	3.56	P	16.2	P	24.9	A			7.1	A	6.9	A		
USGS	02336240	2020-07-31 09:15	EDT	3.56	P	16.2	P	24.9	A	97	A	7.1	A	6.9	A		
USGS	02336240	2020-07-31 09:30	EDT	3.56	P	16.2	P	24.9	A			7.1	A	6.9	A		
USGS	02336240	2020-07-31 09:45	EDT	3.55	P	15.7	P	25.0	A	102	A	7.2	A	6.9	A		
USGS	02336240	2020-07-31 10:00	EDT	3.55	P	15.7	P	25.0	A	103	A	7.1	A	6.9	A		
USGS	02336240	2020-07-31 10:15	EDT	3.55	P	15.7	P	25.1	A	102	A	7.2	A	6.9	A		
USGS	02336240	2020-07-31 10:30	EDT	3.55	P	15.7	P	25.1	A			7.1	A	6.9	A		
USGS	02336240	2020-07-31 10:45	EDT	3.55	P	15.7	P	25.2	A	102	A	7.0	A	6.9	A		
USGS	02336240	2020-07-31 11:00	EDT	3.55	P	15.7	P	25.3	A	101	A	7.1	A	6.9	A		
USGS	02336240	2020-07-31 11:15	EDT	3.55	P	15.7	P	25.4	A	103	A	7.1	A	6.9	A	6.7	A
USGS	02336240	2020-07-31 11:30	EDT	3.55	P	15.7	P	25.5	A	104	A	7.1	A	6.9	A	6.2	A
USGS	02336240	2020-07-31 11:45	EDT	3.54	P	15.3	P	25.6	A	104	A	7.2	A	6.9	A	5.6	A
USGS	02336240	2020-07-31 12:00	EDT	3.54	P	15.3	P	25.6	A	104	A	7.2	A	6.9	A	5.6	A
USGS	02336240	2020-07-31 12:15	EDT	3.54	P	15.3	P	25.7	A	105	A	7.3	A	6.9	A	5.7	A
USGS	02336240	2020-07-31 12:30	EDT	3.54	P	15.3	P	25.8	A	105	A	7.3	A	6.9	A	5.5	A
USGS	02336240	2020-07-31 12:45	EDT	3.54	P	15.3	P	26.0	A	105	A	7.3	A	6.9	A	5.4	A
USGS	02336240	2020-07-31 13:00	EDT	3.54	P	15.3	P	26.1	A	106	A	7.3	A	6.9	A		
USGS	02336240	2020-07-31 13:15	EDT	3.54	P	15.3	P	26.3	A	106	A	7.3	A	6.9	A	5.7	A
USGS	02336240	2020-07-31 13:30	EDT	3.54	P	15.3	P	26.4	A	107	A	7.2	A	6.9	A	5.7	A
USGS	02336240	2020-07-31 13:45	EDT	3.54	P	15.3	P	26.6	A	107	A	7.4	A	6.9	A	5.8	A
USGS	02336240	2020-07-31 14:00	EDT	3.53	P	14.8	P	26.6	A	107	A	7.5	A	7.0	A	5.8	A
USGS	02336240	2020-07-31 14:15	EDT	3.54	P	15.3	P	26.6	A	107	A	7.4	A	7.0	A	5.8	A
USGS	02336240	2020-07-31 14:30	EDT	3.54	P	15.3	P	26.7	A	107	A	7.4	A	7.0	A	5.7	A
USGS	02336240	2020-07-31 14:45	EDT	3.53	P	14.8	P	26.8	A	108	A	7.4	A	6.9	A	5.7	A
USGS	02336240	2020-07-31 15:00	EDT	3.53	P	14.8	P	26.9	A	108	A	7.4	A	7.0	A	5.5	A
USGS	02336240	2020-07-31 15:15	EDT	3.53	P	14.8	P	27.0	A	108	A	7.5	A	7.0	A	5.5	A
USGS	02336240	2020-07-31 15:30	EDT	3.53	P	14.8	P	27.2	A	108	A	7.5	A	7.0	A	5.2	A
USGS	02336240	2020-07-31 15:45	EDT	3.53	P	14.8	P	27.3	A	109	A	7.5	A	7.0	A	6.6	A
USGS	02336240	2020-07-31 16:00	EDT	3.53	P	14.8	P	27.3	A	109	A	7.5	A	7.0	A	6.2	A
USGS	02336240	2020-07-31 16:15	EDT	3.53	P	14.8	P	27.3	A	109	A	7.4	A	7.0	A	6.6	A
USGS	02336240	2020-07-31 16:30	EDT	3.53	P	14.8	P	27.3	A	110	A	7.4	A	7.0	A	6.1	A
USGS	02336240	2020-07-31 16:45	EDT	3.53	P	14.8	P	27.3	A	110	A	7.4	A	7.0	A	6.3	A
USGS	02336240	2020-07-31 17:00	EDT	3.52	P	14.4	P	27.3	A	110	A	7.4	A	7.0	A	6.7	A
USGS	02336240	2020-07-31 17:15	EDT	3.52	P	14.4	P	27.3	A	110	A	7.4	A	7.0	A	6.5	A
USGS	02336240	2020-07-31 17:30	EDT	3.52	P	14.4	P	27.3	A	110	A	7.3	A	7.0	A	7.5	A
USGS	02336240	2020-07-31 17:45	EDT	3.52	P	14.4	P	27.3	A	111	A	7.3	A	7.0	A	6.6	A
USGS	02336240	2020-07-31 18:00	EDT	3.52	P	14.4	P	27.2	A	111	A	7.4	A	7.0	A	5.5	A
USGS	02336240	2020-07-31 18:15	EDT	3.52	P	14.4	P	27.2	A	111	A	7.3	A	7.0	A	5.9	A
USGS	02336240	2020-07-31 18:30	EDT	3.52	P	14.4	P	27.2	A	112	A	7.2	A	7.0	A	6.0	A
USGS	02336240	2020-07-31 18:45	EDT	3.51	P	14.0	P	27.1	A	112	A	7.2	A	7.0	A	5.3	A
USGS	02336240	2020-07-31 19:00	EDT	3.51	P	14.0	P	27.1	A	112	A	7.2	A	7.0	A	5.2	A
USGS	02336240	2020-07-31 19:15	EDT	3.51	P	14.0	P	27.0	A	112	A	7.1	A	7.0	A	5.7	A
USGS	02336240	2020-07-31 19:30	EDT	3.51	P	14.0	P	26.9	A	112	A	7.1	A	7.0	A	5.1	A
USGS	02336240	2020-07-31 19:45	EDT	3.51	P	14.0	P	26.9	A	113	A	7.1	A	7.0	A	4.8	A
USGS	02336240	2020-07-31 20:00	EDT	3.51	P	14.0	P	26.8	A	113	A	7.0	A	7.0	A	4.5	A
USGS	02336240	2020-07-31 20:15	EDT	3.51	P	14.0	P	26.8	A	113	A	7.0	A	6.9	A	4.4	A
USGS	02336240	2020-07-31 20:30	EDT	3.51	P	14.0	P	26.7	A	113	A	7.0	A	6.9	A	4.5	A
USGS	02336240	2020-07-31 20:45	EDT	3.51	P	14.0	P	26.7	A	114	A	7.0	A	6.9	A	4.3	A
USGS	02336240	2020-07-31 21:00	EDT	3.51	P	14.0	P	26.6	A	114	A	6.9	A	6.9	A	4.5	A
USGS	02336240	2020-07-31 21:15	EDT	3.51	P	14.0	P	26.6	A	114	A	6.8	A	6.9	A	4.8	A
USGS	02336240	2020-07-31 21:30	EDT	3.51	P	14.0	P	26.5	A	114	A	6.8	A	6.9	A	4.6	A
USGS	02336240	2020-07-31 21:45	EDT	3.51	P	14.0	P	26.4	A	115	A	6.8	A	6.9	A	4.3	A
USGS	02336240	2020-07-31 22:00	EDT	3.51	P	14.0	P	26.4	A	115	A	6.8	A	6.9	A	4.3	A
USGS	02336240	2020-07-31 22:15	EDT	3.51	P	14.0	P	26.3	A	115	A	6.8	A	6.9	A	4.4	A
USGS	02336240	2020-07-31 22:30	EDT	3.50	P	13.5	P	26.3	A	116	A	6.8	A	6.9	A	3.9	A
USGS	02336240	2020-07-31 22:45	EDT	3.50	P	13.5	P	26.2	A	116	A	6.8	A	6.9	A	4.4	A
USGS	02336240	2020-07-31 23:00	EDT	3.50	P	13.5	P	26.2	A	116	A	6.7	A	6.9	A	4.2	A
USGS	02336240	2020-07-31 23:15	EDT	3.50	P	13.5	P	26.1	A	117	A	6.8	A	6.9	A	4.2	A
USGS	02336240	2020-07-31 23:30	EDT	3.50	P	13.5	P	26.0	A	117	A	6.7	A	6.9	A	4.0	A
USGS	02336240	2020-07-31 23:45	EDT	3.50	P	13.5	P	26.0	A	117	A	6.7	A	6.9	A	4.2	A
USGS	02336240	2020-08-01 00:00	EDT	3.50	P	13.5	P	25.9	A	118	A	6.7	A	6.9	A	3.8	A
USGS	02336240	2020-08-01 00:15	EDT	3.50	P	13.5	P	25.9	A	118	A	6.7	A	6.9	A	3.8	A
USGS	02336240	2020-08-01 00:30	EDT	3.49	P	13.1	P	25.8	A	118	A	6.7	A	6.9	A	3.9	A
USGS	02336240	2020-08-01 00:45	EDT	3.49	P	13.1	P	25.8	A	119	A	6.7	A	6.9	A	4.1	A
USGS	02336240	2020-08-01 01:00	EDT	3.49	P	13.1	P	25.7	A	119	A	6.7	A	6.9	A	3.6	A
USGS	02336240	2020-08-01 01:15	EDT	3.49	P	13.1	P	25.7	A	119	A	6.7	A	6.9	A	3.8	A
USGS	02336240	2020-08-01 01:30	EDT	3.49	P	13.1	P	25.6	A	120	A	6.7	A	6.9	A	3.8	A
USGS	02336240	2020-08-01 01:45	EDT	3.49	P	13.1	P	25.6	A	120	A	6.7	A	6.9	A	3.7	A
USGS	02336240	2020-08-01 02:00	EDT	3.49	P	13.1	P	25.5	A	120	A	6.7	A	6.9	A	3.5	A
USGS	02336240	2020-08-01 02:15	EDT	3.49	P	13.1	P	25.5	A	120	A	6.7	A	6.9	A	3.4	A
USGS	02336240	2020-08-01 02:30	EDT	3.49	P	13.1	P	25.4	A	120	A	6.7	A	6.9	A	3.7	A
USGS	02336240	2020-08-01 02:45	EDT	3.49	P	13.1	P	25.4	A	121	A	6.7	A	6.9	A	3.6	A
USGS	02336240	2020-08-01 03:00	EDT	3.49	P	13.1	P	25.4	A	121	A	6.7	A	6.9	A	3.5	A
USGS	02336240	2020-08-01 03:15	EDT	3.49	P	13.1	P	25.4	A	121	A	6.7	A	6.9	A	3.3	A
USGS	02336240	2020-08-01 03:30	EDT	3.49	P	13.1	P	25.3	A	121	A	6.7	A	6.9	A	3.7	A
USGS	02336240	2020-08-01 03:45	EDT	3.49	P	13.1	P	25.3	A	121	A	6.7	A	6.9	A	3.7	A
USGS	02336240	2020-08-01 04:00	EDT	3.49	P	13.1	P	25.2	A	121	A	6.7	A	6.9	A	3.7	A
USGS	02336240	2020-08-01 04:15	EDT	3.49	P	13.1	P	25.2	A	121	A	6.8	A	6.9	A	3.8	A
USGS	02336240	2020-08-01 04:30	EDT	3.49	P	13.1	P	25.2	A	121	A	6.8	A	6.9	A	3.6	A
USGS	02336240	2020-08-01 04:45	EDT	3.49	P	13.1	P	25.1	A	121	A	6.8	A	6.9	A	3.5	A
USGS	02336240	2020-08-01 05:00	EDT	3.49	P	13.1	P	25.1	A	122	A	6.7	A	6.9	A	3.3	A
USGS	02336240	2020-08-01 05:15	EDT	3.49	P	13.1	P	25.1	A	121	A	6.8	A	6.9	A	4.4	A
USGS	02336240	2020-08-01 05:30	EDT	3.49	P	13.1	P	25.0	A	122	A	6.8	A	6.9	A	3.5	A
USGS	02336240	2020-08-01 05:45	EDT	3.49	P	13.1	P	25.0	A	122	A	6.8	A	6.9	A	3.7	A
USGS	02336240	2020-08-01 06:00	EDT	3.49	P	13.1	P	25.0	A	122	A	6.8	A	6.9	A	3.6	A
USGS	02336240	2020-08-01 06:15	EDT	3.49	P	13.1	P	24.9	A	122	A	6.8	A	6.9	A	3.6	A
USGS	02336240	2020-08-01 06:30	EDT	3.49	P	13.1	P	24.9	A	122	A	6.8	A	6.9	A	3.8	A
USGS	02336240	2020-08-01 06:45	EDT	3.49	P	13.1	P	24.8	A	122	A	6.8	A	6.9	A	3.6	A
USGS	02336240	2020-08-01 07:00	EDT	3.49	P	13.1	P	24.8	A	122	A	6.8	A	6.9	A	4.0	A
USGS	02336240	2020-08-01 07:15	EDT	3.49	P	13.1	P	24.8	A	122	A	6.9	A	7.0	A	3.5	A
USGS	02336240	2020-08-01 07:30	EDT	3.49	P	13.1	P	24.8	A	123	A	6.9	A	6.9	A	4.7	A
USGS	02336240	2020-08-01 07:45	EDT	3.49	P	13.1	P	24.7	A	123	A	6.9	A	6.9	A	4.1	A
USGS	02336240	2020-08-01 08:00	EDT	3.49	P	13.1	P	24.7	A	123	A	6.8	A	6.9	A	3.9	A
USGS	02336240	2020-08-01 08:15	EDT	3.49	P	13.1	P	24.7	A	123	A	6.9	A	7.0	A	3.7	A
USGS	02336240	2020-08-01 08:30	EDT	3.49	P	13.1	P	24.7	A	123	A	6.8	A	6.9	A	3.9	A
USGS	02336240	2020-08-01 08:45	EDT	3.49	P	13.1	P	24.7	A	123	A	6.9	A	6.9	A	3.8	A
USGS	02336240	2020-08-01 09:00	EDT	3.49	P	13.1	P	24.7	A	123	A	6.9	A	7.0	A	4.2	A
USGS	02336240	2020-08-01 09:15	EDT	3.49	P	13.1	P	24.7	A	123	A	6.9	A	7.0	A	4.0	A
USGS	02336240	2020-08-01 09:30	EDT	3.49	P	13.1	P	24.7	A	124	A	6.9	A	7.0	A	4.3	A
USGS	02336240	2020-08-01 09:45	EDT	3.49	P	13.1	P	24.8	A	124	A	6.9	A	7.0	A	3.9	A
